target_name,post_id,comment_id,user_id,username,text,is_reply,reply_to
sgagsg,B_L9N8THYFZ,17890999612501569,500209205,zer0n3000,few weeks back the government still don t encourage ppl to wear mask unless sick,False,
stompsingapore,B-9ATE-hnvE,17941705000350982,18297899071,youdontknowwhosprivatethisis,guy please don t try to use this as a mask if you want also check first lahh you don t want to have some sticky fluid stuck on your face worst scenario you will smell bad but hey now people will confirm start practicing social distancing and the virus will be too disgusted to infext you,False,
stompsingapore,B-9ATE-hnvE,17848303163035991,7146058377,fye_1980,free mask,False,
stompsingapore,B-_kUBuhYVT,18138668272014386,9777564400,_jl_lh_,at least she wore a masks,False,
stompsingapore,B-_kUBuhYVT,17955504622320989,2164946064,rmemepost,@indralove17 ik but is not like it is completely lockdown right you are still able to go out if u have your mask on,True,17923785148381705
stompsingapore,B_CIPBoBGnB,17847095258065282,12841134693,newlead98,no wear mask,False,
stompsingapore,B_EY3o9B1y-,17857670371875388,422496430,harley_rider1375,the wild boat got wear mask or not,False,
stompsingapore,B_EY3o9B1y-,17868539548713382,9725145706,_officially.luke_,@le velle why you never wear mask,False,
stompsingapore,B_EY3o9B1y-,18138324289026711,6902531190,masalisyanur,someone fined it 300 bc not wearing mask,False,
stompsingapore,B_EwJgIhpWu,17937058816361684,331302998,helloahsoh,@_hxziqdxnish_ confirm no offence coz ahsoh got wear mask and stand many meters apart from wild boar,True,18111522235114026
stompsingapore,B_EwJgIhpWu,17885248732529859,14027519153,josephtan365,the wild is not wearing a mask tankap it nea,False,
stompsingapore,B_L2JKvhGCC,17939530921356235,9547428643,blvkblvkk,understood their frustrations on not being able to hang out with friends but atleast put on a mask sit alittle further from each other just my 2cents la,False,
todayonline,B-8etEdpscY,17858649055867834,8998199867,sacre_dieu,hello polis we got a hardened criminal here eating at the hawker centre and refuse to provide her particulars to complete strangers in masks arrest her summon her see the irony yet,False,
todayonline,B-9OoU5n0NP,17846451881070823,4148873164,goawaylehhhhhh,police wan to catch who the person that slap the guy or the person who never wear mask,False,
todayonline,B-9OoU5n0NP,18135849688030669,5758932493,luqman.57,@goawaylehhhhhh the person who slap is the person who wasnt wearing the mask he slapped the employee who told him to wear a mask,True,17846451881070823
todayonline,B-9OoU5n0NP,17893522126477652,6963661224,huichenhc,some of the people drop their mask or throw their mask on the ground,False,
todayonline,B-9OoU5n0NP,17879478349579803,8483105131,mysyukun,this photo macam the guy kena hit by car and only left the mask on the road,False,
todayonline,B-9gCNCAa1w,17851531540965602,15030956354,kennethnjr,do u know how hot isit in a kitchen and llus masks sian,False,
todayonline,B-9gCNCAa1w,17876743273606589,3007916509,axdullee.m,simple just wear mask or government gonna embezzle your hard earned money rather save your money for survival especially during this course of crisis which is unpredictable,False,
todayonline,B-_LJcpDDql,18081903565198997,8729720930,iuigasg,regardless of where you are be it in office or on tv presenting all must wear a mask when outside their homes except young children below the age of 2 unless it is animals i e dogs so no need to wear,False,
todayonline,B-_LJcpDDql,17855069104908336,32198159819,palapishang,cny period plane loads arrived from china for holiday in sg minister laughed at hk for wearing mask incompetent idiots well majority u know who u are will still vote them giving landslide victory,False,
todayonline,B_ApRSuDAx4,17853224692953905,8585175043,aliciatan4,@gryeoji1210 covid 19 is contagious but it is not the killer it is the hiv medicine existing illnesses and their equally toxic prescriptions that kill the infected patients there is but the world is still unaware because science always undermine the immune system with the toxic medicines and vaccines our immune system jessica seah discovered is the best doctor and best defence against pathogens infections diseases free radicals and cancer cells i posted proofs she was a victim of the toxic medicines living with excruciating pain she consulted specialists doctors and chinese physicians diligently exercised but to no avail she was determined to find a permanent cure for all her health problems subsequently she discovered that the correct diet can reverse the health problems because the unharmed immune system is the best doctor and best defence against any enemy it is always the wrong treatment methods that kill the patients the correct method will heal without any repercussions it is nontoxic cheap simple and very effective no expensive ventilators are needed no mask no disinfectants etc this is the type of treatment the world should go for when you understand how the body works covid 19 is just an enemy the immune system can take care of without any vaccine or medicine,True,17879834665582779
todayonline,B_ApRSuDAx4,17859527890853050,8585175043,aliciatan4,@gryeoji1210 japanese always wear masks when they are sick but their infection rate did not fare better than singapore the doctors and nurses wear protective gears covered from top to toe yet they still get infected it means the masks only give a false sense of security what we need to fight covid 19 or any infection or diseases is the unharmed immune system i used whatsapp to guide a grandma how to use jessica s nontoxic treatment method to reverse her 3 years old grandson and her h1n1 infection without any medication all the medicines will impair the immune system and damage the organs hence it is the hiv medicine or the patients existing ailments plus the equally toxic medicines that kill the infected patients and not covid 19 when people use disininfectants hand sanitizers alcohol and soap the toxic ingredients will also impair the immune system leaving the population more vulnerable to covid 19 and diseases it is the wrong preventive and treatment methods that make the population more vulnerable to covid 19 i don t wear mask sterilised with ethylene oxide a cancer causing agent when the commuters coughed badly i did not fall sick i did everything mentioned in the book food heals but the wrong food kills written by jessica seah from singapore she reversed all her health problems including infections without any medication or exercise this brilliant author discovered appropriate cheap food can activate the immune system to fight and subdue infections pathogens diseases free radicals and cancer cells i posted proofs including a grandma and her 3 years old grandson reversed their h1n1 infection without any medication this is the way to fight covid 19 not using toxic chemicals i urge all the leaders in the world to contact jessica seah at aceofaceent @yahoo com before more infected patients die from the toxic treatment or covid 19 mutate into any more formidable strain due to indiscriminate use of man made chemicals,True,17879834665582779
todayonline,B_ApRSuDAx4,17991730666293120,10329474484,bibidocaca,@aliciatan4 no you need time for the measures to take place the effect won t come so fast especially when there are still people going out of their homes without masks and the biggest cluster is actually the s11 dorm where the place is too small for the workers and the virus is easily transmitted the measures hasn t failed and it s too early for you to judge whether it has failed or not if you think you can come up with better prevention measures and handle this better than the government please do,True,17879834665582779
todayonline,B_ByVdfAOEX,17914157647415008,1453500,illias,ask her go help at hospital w o mask for 2 weeks,False,
todayonline,B_ByVdfAOEX,17862333187826839,642226259,poopychair,and no mask on,False,
todayonline,B_ByVdfAOEX,17848560110050621,600361601,selena_yeoh87,not even put on a face mask such a selfish person shame on u,False,
todayonline,B_ByVdfAOEX,18136972144009349,21484819573,eric_bamboo1668,in hk and taiwan if u didn t wear a mask u will probably kana scolded by the people around u worst is kana whack lucky for her that she is in singapore ship her back please,False,
todayonline,B_CnLK3j3rz,18115227046098222,54083056,wongkim,i admire how they are able to maintain their cool fully covered with a mask i put on the mask i immediately die of heat,False,
todayonline,B_DD5bpD7q4,17877234307615015,9787833129,gloopgloob,@khai_1996 looks like somebody needs to go back to school because this comment is so ignorant and tactless these foreign workers came here to work for us they come from different backgrounds have different habits who are you to say that they are unhygienic have you ever lived a day in their shoes no because you re privileged enough to not have to do what they are doing be respectful and learn some manners if you want to send them back who is going to do the great job that they are doing and help build singapore definitely would not trust people like you to do it so stop blaming the foreign workers for something that they did not start and was passed on to them and they could not contain because of the situation that they are in they aren t rich enough to buy hand sanitizers and masks when the virus came to singapore and we don t know what their companies did for them either they might not be as educated as us to know what to do when something like this happens and by the time measures were taken to teach them it was obviously too late so take your ignorance somewhere else and stop being a racist fool,True,18137598052059596
todayonline,B_DD5bpD7q4,17889735538510244,457186955,weeping1969,i am not surprised to see such numbers even anticipating 1k these numbers are the results of 2 3 weeks ago when the government still take things easy in my other previous posts i urged the government to do masked up and distancing in public transports the authority simply ignore at times where tables and chairs are x and look at the crowd in mrt and buses then no wonder the spread is so fast actions only taken after cb when there s no crowd what s the government and transport minister doing not able to react on time i am also expecting figures to drop after 1k due to cb so just be patient and endure we should see some lights in 2 3 weeks time,False,
todayonline,B_EO4MWBTmP,17858149963882753,28466542145,keropok.crunch,at first i thought he was cautious with his movements because he was out of his house without a mask but the little thing came up to kiss the camera and now i want to protect it at all costs,False,
todayonline,B_Epu2Ih8WA,17872350355630826,25331934554,aelpeas,with a photoshopped face mask,False,
todayonline,B_FoA-2nKw2,18101294440081020,8585175043,aliciatan4,haven t you notice the measures don t work japanese always wear masks when they are sick but the rest of the population still get infected the doctors and nurses were covered from head to toe also get infected means the masks sterilised with ethylene oxide a cancer causing agent only give a false sense of security before the compulsory mask wearing policy i did not wear any mask disinfect frequently wash my hands with soap or sanitise when the commuters coughed badly i did not fall sick even though i was sitting next to them i just did everything mentioned in the book food heals but the wrong food kills written by jessica seah from singapore she reversed all her health problems without any medication or exercise our immune system is the best doctor and best defence against covid 19 infections diseases pathogens free radicals and cancer cells only the already healed can teach the world how to heal obviously she understood how the body really works i posted proofs including a grandma and her 3 years old grandson reversed their h1n1 infection without any medication her nontoxic method is cheap simple and very effective no expensive ventilators no social distancing no lockdowns to cripple the economy i urge the leaders in the world to contact jessica seah at aceofaceent @yahoo com so this pandemic can swiftly end before a great depression becomes a reality,False,
todayonline,B_G93Pjlcnj,18032745922255827,8947486990,xiao.y.dian,@jumpkanlee on ig i have a youngster post herself going out with friends nv wear mask,True,17868907843697634
todayonline,B_HWZC5ntZn,17852673880977523,3031943669,obbesterr,@loud gai perhaps but honestly i do certainly think the reason why we have reached high numbers is due to the kinda slow action by the govt and all sorts we should have closed borders long time ago and no give out the dumb pls only wear masks when u are sick notion,True,17948601937328760
todayonline,B_Kv3NmpMV3,17885788105542649,7898944857,simweephong,masked up should be ok,False,
todayonline,B_Mufznh5oH,18033171742262086,5417248316,krischangkc,the person who flim him really very kaypo why not go flim those strenuous excerise ppl grouped in parks and not wearing mask i am a frontline healthcare worker and it is sad that ppl insist on their routine and their comfort strenuous excerise will not keep you away from the virus,False,
todayonline,B_NDem4p7Eg,17882222437561271,2434882597,beedee3103,don t want to wear mask also can you have all the right and the right to die too ownself die can liao dun spread to whole nation,False,
todayonline,B_NDem4p7Eg,17933372473363499,31497375311,behappy1010101,i think it is alright to exercise outside our government has made it clear vigorous exercises such as running can be done without a mask it is our own responsibility to ensure we run alone or with only one family member living in the same household as well as to practise proper social distancing whilst on a run there is no wrong in exercising outside and i would not consider it irresponsible to our society at all those who choose to do workouts at home wonderful choice those who choose to continue running whilst adhering to rules properly wonderful choice too stay healthy and safe everyone,False,
todayonline,B_NDem4p7Eg,17941677724354095,14065420465,singaporeuntold,running without mask is fine although if they make mandatory i am fine with that too as a runner myself the maids are highly social people for me as long as they wear masks and keep distance i don t mind because they are here by themselves and now their bosses home 24 7 cannot facetime their bf and chill in the day anymore must suck for them as well so some flexibility i think is ok within reason,False,
todayonline,B_NDem4p7Eg,17872840525661099,8729720930,iuigasg,pm set good example by wearing at work why tv presenters can appear without mask on national tv also why interviewees vip too no mask in their workplace appear on tv during interview i asked gov sg but no reply no wonder people confused and reluctant to follow renowned gold standard,False,
todayonline,B_NDem4p7Eg,17945773153341470,15146712204,tanboonleng774,he should really consider going back to wuhan can tell he has adjusted to life there wear a mask jog pls,False,
todayonline,B_NDem4p7Eg,18017005450278351,2292576069,jayvelous,instead of trying to catch people who genuinely wan to run and exercise profusely but don t wear mask i think enthu singaporeans should just stop being busybodys and instead go help our nation do smt more productive and helpful and kind to our society,False,
todayonline,B_NDem4p7Eg,17865460837751795,26690589311,wodewatermelon,running without mask shouldn t be allowed,False,
todayonline,B_NDem4p7Eg,17855683558915117,1264095442,zry4n__,activesg clearly state you dont need to wear mask when u run or cycle,False,
todayonline,B_NDem4p7Eg,17885316328546868,10480156392,machcheese,obviously run without mask lah siao wear mask running want to suffocate ah,False,
todayonline,B_NDem4p7Eg,17846537141066067,10480156392,machcheese,@xiao y dian yeah ofc but if they really want to go out to exercise then don t have to wear mask,True,17885316328546868
todayonline,B_NDem4p7Eg,17867672629735404,18648684159,kenkopite,@todayonline please kindly inform mr chris tong that running without masks is perfectly ok just ask @lawrencewongst,False,
todayonline,B_NDem4p7Eg,18102122800085312,302009107,certified_gmo,if we have to wear a mask when running then we should not be able to exercise outside then i personally cannot breathe if i run with my mask,True,17867672629735404
viralsingapura,B_C_LHyhRG1,17861644966836839,34814866,k.asthuri,@kzxkzx_ lmao i gg to wear my mask like this from now on,True,17848171115053481
viralsingapura,B_C_LHyhRG1,17854087990915186,3014340946,pra_pufo,wtf he wear the mask like dat,False,
viralsingapura,B_C_LHyhRG1,17863112785777872,5545520042,r3coil_kai,@yp _ cheng i like how he say fuck the government and the rules but he wearing mask hahahha contradicting much,True,17868671422728591
viralsingapura,B_C_LHyhRG1,17870393683689800,9929962622,hell.ssaint,don t give a fuck take out the bloody mask lah fuck,False,
viralsingapura,B_C_LHyhRG1,17873351752636572,9929962622,hell.ssaint,@nvrhds betul pe nak don t give a fuck gi lah keluarkan mask,True,17870393683689800
viralsingapura,B_EmwyHBtlC,17859672454861339,5834415834,fantinted_,want to shout for what he is not minister oso he just a ambassador if he run with the mask i think he will not die of corona but he will die of suffocation due to thick mask,False,
viralsingapura,B_EmwyHBtlC,17881401634569363,3610195824,muhdeidulfitry_,wear mask after run v nice,False,
viralsingapura,B_EmwyHBtlC,17949873433325839,11147097116,shiaaapiq,tbh the uncle tht take the video is so fcking kepo probably he can t breath propley eventho i go jog or walking i take out the mask stopid uncle no life,False,
viralsingapura,B_Ex64ABXYf,17846386304083938,27184455524,mvhd_shxhbvl,exercise don need to use mask who teach u china uh,False,
viralsingapura,B_Ex64ABXYf,17862350971792874,6003090252,uandmesamesame,old uncle walking oso wear mask ah,False,
viralsingapura,B_Ex64ABXYf,17845418087084624,6868534940,im_6ix_9ine,ask people wear mask then he eh got wear or not,False,
viralsingapura,B_Ex64ABXYf,17893927978479126,11698699440,bradtrickellster,this guy say he not wearing mask but this guy oso go to the poor uncle no social distancing,False,
viralsingapura,B_Ex64ABXYf,18136842511053962,7916288030,dis.ose,siao ah this person he just not wearing a mask rite why need to say alot of stuff one can just politely say put on ur mask wat wat an a hole,False,
viralsingapura,B_Ex64ABXYf,18095164051156003,2258745975,0fficialdaniell,pilot twists the person who is recording didn t wear mask jk2,False,
viralsingapura,B_Ex64ABXYf,18005427355287261,11194251016,lukedotv1,@mmmmirz i think he means educated about the fact that they are supposed to wear masks,True,17842860725121254
viralsingapura,B_HDtcchUnb,17870403775703103,33652839610,_its_naufal_,he scold because the wife need milk agently then he faster go to the that is far after that he alr reach the shop then he just realise that he forget to bring mask so he ask the women got mask then the women say no but the women lie so he get angry,False,
viralsingapura,B_HDtcchUnb,17858410660889117,8711989539,casual._.lenny,@phxdnxinn asshole sia him he can t just blame on singaporeans who are chinese and somemore he nvr wear mask and singapore is for people to live in a community with other different races not to blame others for their nations haisss,True,18131103160067908
viralsingapura,B_HDtcchUnb,17879418772592972,1955075176,omaewabaaaka,@maggi e_23 i ve seen other 2 videos of a chinese recording both indians for not wearing mask and the chinese was being very disrespectful so i rly don t know what s with chinese in singapore recording everything they see like what s the motive,True,18123340786074406
viralsingapura,B_HDtcchUnb,17877354556610396,4953771025,n4omiiii._,@niniyatii _ kan stakat lupa bwk mask pun mcm ni,True,17881546303565279
viralsingapura,B_HDtcchUnb,18126068407079946,233477779,rachelja_,why are most of the comments people siding with one or the other when there is no context to this video and not on his racist remark you chinese is that why he s made a huge deal out of this situation because all the virus comes from you guys so he feels that he s justified to argue with her as to why he s allowed to not wear a mask like everyone else and he s allowed to speak to her so rudely i m just asking is it normal to be so racist in singapore,False,
viralsingapura,B_HDtcchUnb,17854388911943764,1477918126,danish_lim_,@harithmanan_ if not wrongthe lafy go confornt him for not wearing mask but then like he forgot to bring then it got heated so she record and he say stupid yet logical shit,True,17877186751608633
viralsingapura,B_HDtcchUnb,17845190621098623,11369352546,nxxsah._,@jaspresso can t u js mind ur won business if he get caught also u wan go with him no right rightmhe s not a kid bitch u dumb fuck aren t u using ur comen sense i know people out there who gets covid are suffering but he s out there he knows what to do aren t u guys js tell him politely like hello excuse me cn i ask a qnmwhercs ur mask iscn that possible like this auntie js be rude to him js to tell him to wear mask,True,17869764505703832
viralsingapura,B_HDtcchUnb,18097124626179045,31750642070,rlyrlybroken,isnt it complusory to wear a mask whenever we wna go out,False,
viralsingapura,B_HDtcchUnb,17881450087572568,1649634204,its.bahhh,wear mask dont wear mask his pasal ah wont kill your mother pe,False,
viralsingapura,B_HDtcchUnb,17858219410889070,6256556302,pubg_zul_k9,i malay i not on either side but u shd not rec it he forgot to bring mask then forgot just remind no need rec and make it a big deal,False,
viralsingapura,B_HDtcchUnb,18030940036258659,6987070916,idktotrustu,personally as a malay he should not have said fuck you chinese or how it came from them that is utmost racist he simply shouldve admitted it was his fault for not bringing his own mask,False,
viralsingapura,B_HDtcchUnb,17850112550001348,1553828165,dawgshiett,its not that hard to just put on a mask and not be racist people of his generation needs tonlearn to not be selfish and inconsiderate,False,
viralsingapura,B_HDtcchUnb,18045205867244414,7155210,ryansufiyan,@aloyflyaway yes the uncle was in the wrong and did not wear a mask and shouldn t mention the country so when is it gonna end since both screaming,True,17939613961355667
viralsingapura,B_HDtcchUnb,17865200692751358,3409144570,joshuwuaaa,@harithnfriends no uh not the auntie kepo is cause she cashier than need wear mask if not cannot buy uh,True,17889887176513456
viralsingapura,B_HDtcchUnb,17902350211455044,13488307950,kram0bito,ayio nowadays never wear mask kena recorded,False,
wakeupsingapore,B-8o1TRHeZH,17858642122877698,9914291968,d23_osmosis,agreed especially about the foreign worker situation however criticizing about mask use and what not when there is no proper thinking process behind the comment is harmful itself people who don t agree with the criticism are allowed to express their opinions too,False,
wakeupsingapore,B--XL2xnXCS,18138570373022959,10948317833,totallynotjoshuaaa,legit don t understand you all eh first of all who themselves said not to wear mask if you are well and there was a shortage of masks so why are u criticising the government when they are just following what who said secondly if they made mask compulsory immediately that time there wont be enough mask because of selfish bastards who panic buy and hoard i think yall needa wake up and stop blaming the government they gave free mask free sanitiser money and more what more do yall want cant yall be grateful if u think sg not handling well then go us now la see whether u die thr anot singaporeans nowadays legit damn hard to please i swear,False,
wakeupsingapore,B--XL2xnXCS,17842632245116363,1553606170,xuan_liangg,i can infer from source a that the government had made a inaccurate analysis on the virus and masks and is now trying to make a policy u turn this can be seen in the picture above where the government made an initial comment on the virus being less deadly and mask offering little protection after which the cases of the virus increase tremendously followed by the government making a u turn with the change of comments i missed social studies,False,
wakeupsingapore,B--XL2xnXCS,18060054856208901,198033388,yuwannahang,@markiemice in addition i m not sure if they really got new info though the 4 countries closest to the infection china sk hk taiwan all implemented mask usage since jan ccs famous leaked comments was not that the government thought that masks didn t worked they thought it would lead to panic and insufficient masks for medical professionals i m not debating that but it s clearly a different stance verbatim if we have done what we have done like hong kong without thinking and ask carrie lam pm myself lawrence wong gan kim yong go to press conference everyone wear a mask today everybody panic i can guarantee you today our hospital system would have broken down,True,17945089330335352
wakeupsingapore,B-_KKPpn5PP,17914206346412354,10948317833,totallynotjoshuaaa,they go red ppl form long queue at supermarkets panic buy and hoard like no tomorrow mask and all also no more then the others how eh can yall think before criticising anot not taking sides la but our gov doing q well as compared to some countries pls la dun be so ungrateful can do so much still so ungrateful fucking wake up,False,
wakeupsingapore,B-_SfQ5HQwg,17919382852392682,4946934941,mrrespectablespectacle,@leonaayeo right not like we listened to them when they told us to go out only when necessary before cb but many still chose to go out all complaining about government asking us not to wear mask i mean how to wear mask when we dont have sufficient mask production in singapore and need to rely on importing government asked us not to hoard but all still hoard then now blame government,True,18137694487003653
wakeupsingapore,B-_SfQ5HQwg,17876729836613064,12825052037,percy_fieldsten,i wear mask whenever i go out before the government even stop discouraging people from wearing mask everyday,False,
wakeupsingapore,B-_0achnQ-7,18138466528041135,221711979,dearlianne,so what if it s red or orange to get some singaporeans to obey simple rules like wearing the mask or going out only if it s essential is so difficult as if making it dorscon red would change anything,False,
wakeupsingapore,B_CZywuniAY,18112336879106809,2532011755,sgshaun,@fye_1980 just wear your mask and practise social responsibility can anot,True,17894537002490562
wakeupsingapore,B_MiGENHeFW,17908360150435538,1026795004,mansisinghal10,i hope whatever it is by may 4th things open again for example restaurant dining or shops but the control worth in wearing masks at all times social distancing and fines remain,False,
yeolo.sg,B_G6eVZghj3,17849498201031662,5440206372,wehhsley,that boi with the blue mask be crippin,False,
yeolo.sg,B_G6eVZghj3,17861499124822188,14052659033,lemon_juiceeey,they never wear mask and not a meter away wait let me call sg secure,False,
yeolo.sg,B_G6eVZghj3,17878213384588754,9291090207,toxicconsumer,never wear mask never stay 1 meter away from each other i can hear the skskskskskskskksks already,False,
yeolo.sg,B_G6eVZghj3,17864586742773977,6861747604,the_guramie17,never wear mask,False,
